Year,Date,District,Crop,Season,Rainfall_mm,Soil_Moisture_Percent,Area_hectare,Production_tonnes,Yield_tonnes_per_hectare
2026,2026-08-28,Wardha,Sugarcane,Kharif,0.4,29.05,64520,4928682.8,76.39
2026,2026-08-29,Wardha,Sugarcane,Kharif,0.9,34.21,64520,4928682.8,76.39
2026,2026-08-30,Wardha,Sugarcane,Kharif,11.5,30.43,64520,4928682.8,76.39
2026,2026-08-31,Wardha,Sugarcane,Kharif,13.9,30.84,64520,4928682.8,76.39
2026,2026-09-01,Wardha,Sugarcane,Kharif,15.0,34.59,64520,4928682.8,76.39
2026,2026-09-02,Wardha,Sugarcane,Kharif,0.0,32.07,64520,4928682.8,76.39
2026,2026-09-03,Wardha,Sugarcane,Kharif,3.8,35.54,64520,4928682.8,76.39
2026,2026-08-19,Washim,Maize,Kharif,0.0,38.07,108022,337028.64,3.12
2026,2026-08-20,Washim,Maize,Kharif,0.0,36.67,108022,337028.64,3.12
2026,2026-08-21,Washim,Maize,Kharif,28.6,42.5,108022,337028.64,3.12
2026,2026-08-22,Washim,Maize,Kharif,0.0,37.53,108022,337028.64,3.12
2026,2026-08-23,Washim,Maize,Kharif,3.2,41.53,108022,337028.64,3.12
2026,2026-08-24,Washim,Maize,Kharif,43.8,40.35,108022,337028.64,3.12
2026,2026-08-25,Washim,Maize,Kharif,1.1,42.16,108022,337028.64,3.12
2026,2026-08-26,Washim,Maize,Kharif,16.1,41.96,108022,337028.64,3.12
2026,2026-08-27,Washim,Maize,Kharif,2.2,41.89,108022,337028.64,3.12
2026,2026-08-28,Washim,Maize,Kharif,7.4,41.16,108022,337028.64,3.12
2026,2026-08-29,Washim,Maize,Kharif,7.6,43.18,108022,337028.64,3.12
2026,2026-08-30,Washim,Maize,Kharif,1.3,39.18,108022,337028.64,3.12
2026,2026-08-31,Washim,Maize,Kharif,1.7,40.15,108022,337028.64,3.12
2026,2026-09-01,Washim,Maize,Kharif,7.1,43.17,108022,337028.64,3.12
2026,2026-09-02,Washim,Maize,Kharif,45.4,41.06,108022,337028.64,3.12
2026,2026-09-03,Washim,Maize,Kharif,0.0,42.92,108022,337028.64,3.12
2026,2026-08-19,Washim,Soybean,Kharif,1.0,38.07,234741,335679.63,1.43
2026,2026-08-20,Washim,Soybean,Kharif,6.9,36.67,234741,335679.63,1.43
2026,2026-08-21,Washim,Soybean,Kharif,0.0,42.5,234741,335679.63,1.43
2026,2026-08-22,Washim,Soybean,Kharif,17.4,37.53,234741,335679.63,1.43
2026,2026-08-23,Washim,Soybean,Kharif,5.7,41.53,234741,335679.63,1.43
2026,2026-08-24,Washim,Soybean,Kharif,3.8,40.35,234741,335679.63,1.43
2026,2026-08-25,Washim,Soybean,Kharif,3.9,42.16,234741,335679.63,1.43
2026,2026-08-26,Washim,Soybean,Kharif,0.0,41.96,234741,335679.63,1.43
2026,2026-08-27,Washim,Soybean,Kharif,54.9,41.89,234741,335679.63,1.43
2026,2026-08-28,Washim,Soybean,Kharif,15.4,41.16,234741,335679.63,1.43
2026,2026-08-29,Washim,Soybean,Kharif,0.0,43.18,234741,335679.63,1.43
2026,2026-08-30,Washim,Soybean,Kharif,0.0,39.18,234741,335679.63,1.43
2026,2026-08-31,Washim,Soybean,Kharif,7.0,40.15,234741,335679.63,1.43
2026,2026-09-01,Washim,Soybean,Kharif,0.0,43.17,234741,335679.63,1.43
2026,2026-09-02,Washim,Soybean,Kharif,1.3,41.06,234741,335679.63,1.43
2026,2026-09-03,Washim,Soybean,Kharif,17.5,42.92,234741,335679.63,1.43
2026,2026-08-19,Washim,Cotton,Kharif,10.1,38.07,305868,125405.88,0.41
2026,2026-08-20,Washim,Cotton,Kharif,43.8,36.67,305868,125405.88,0.41
2026,2026-08-21,Washim,Cotton,Kharif,42.0,42.5,305868,125405.88,0.41
2026,2026-08-22,Washim,Cotton,Kharif,2.0,37.53,305868,125405.88,0.41
2026,2026-08-23,Washim,Cotton,Kharif,2.5,41.53,305868,125405.88,0.41
2026,2026-08-24,Washim,Cotton,Kharif,8.5,40.35,305868,125405.88,0.41
2026,2026-08-25,Washim,Cotton,Kharif,12.3,42.16,305868,125405.88,0.41
2026,2026-08-26,Washim,Cotton,Kharif,53.8,41.96,305868,125405.88,0.41
2026,2026-08-27,Washim,Cotton,Kharif,14.9,41.89,305868,125405.88,0.41
2026,2026-08-28,Washim,Cotton,Kharif,17.6,41.16,305868,125405.88,0.41
2026,2026-08-29,Washim,Cotton,Kharif,16.4,43.18,305868,125405.88,0.41
2026,2026-08-30,Washim,Cotton,Kharif,40.4,39.18,305868,125405.88,0.41
2026,2026-08-31,Washim,Cotton,Kharif,24.5,40.15,305868,125405.88,0.41
2026,2026-09-01,Washim,Cotton,Kharif,1.6,43.17,305868,125405.88,0.41
2026,2026-09-02,Washim,Cotton,Kharif,23.1,41.06,305868,125405.88,0.41
2026,2026-09-03,Washim,Cotton,Kharif,1.0,42.92,305868,125405.88,0.41
2026,2026-08-19,Washim,Sugarcane,Kharif,10.5,38.07,83318,6557959.78,78.71
2026,2026-08-20,Washim,Sugarcane,Kharif,53.3,36.67,83318,6557959.78,78.71
2026,2026-08-21,Washim,Sugarcane,Kharif,15.7,42.5,83318,6557959.78,78.71
2026,2026-08-22,Washim,Sugarcane,Kharif,55.6,37.53,83318,6557959.78,78.71
2026,2026-08-23,Washim,Sugarcane,Kharif,51.9,41.53,83318,6557959.78,78.71
2026,2026-08-24,Washim,Sugarcane,Kharif,1.4,40.35,83318,6557959.78,78.71
2026,2026-08-25,Washim,Sugarcane,Kharif,10.6,42.16,83318,6557959.78,78.71
2026,2026-08-26,Washim,Sugarcane,Kharif,14.3,41.96,83318,6557959.78,78.71
2026,2026-08-27,Washim,Sugarcane,Kharif,52.2,41.89,83318,6557959.78,78.71
2026,2026-08-28,Washim,Sugarcane,Kharif,14.9,41.16,83318,6557959.78,78.71
2026,2026-08-29,Washim,Sugarcane,Kharif,0.9,43.18,83318,6557959.78,78.71
2026,2026-08-30,Washim,Sugarcane,Kharif,1.0,39.18,83318,6557959.78,78.71
2026,2026-08-31,Washim,Sugarcane,Kharif,11.0,40.15,83318,6557959.78,78.71
2026,2026-09-01,Washim,Sugarcane,Kharif,24.7,43.17,83318,6557959.78,78.71
2026,2026-09-02,Washim,Sugarcane,Kharif,43.0,41.06,83318,6557959.78,78.71
2026,2026-09-03,Washim,Sugarcane,Kharif,13.8,42.92,83318,6557959.78,78.71
2026,2026-08-19,Yavatmal,Maize,Kharif,0.3,26.51,98822,322159.72,3.26
2026,2026-08-20,Yavatmal,Maize,Kharif,20.7,25.85,98822,322159.72,3.26
2026,2026-08-21,Yavatmal,Maize,Kharif,1.2,27.75,98822,322159.72,3.26
2026,2026-08-22,Yavatmal,Maize,Kharif,15.8,25.23,98822,322159.72,3.26
2026,2026-08-23,Yavatmal,Maize,Kharif,21.0,27.44,98822,322159.72,3.26
2026,2026-08-24,Yavatmal,Maize,Kharif,1.4,24.82,98822,322159.72,3.26
2026,2026-08-25,Yavatmal,Maize,Kharif,13.9,24.68,98822,322159.72,3.26
2026,2026-08-26,Yavatmal,Maize,Kharif,16.9,23.86,98822,322159.72,3.26
2026,2026-08-27,Yavatmal,Maize,Kharif,9.9,24.27,98822,322159.72,3.26
2026,2026-08-28,Yavatmal,Maize,Kharif,15.3,23.8,98822,322159.72,3.26
2026,2026-08-29,Yavatmal,Maize,Kharif,15.9,26.28,98822,322159.72,3.26
2026,2026-08-30,Yavatmal,Maize,Kharif,15.5,27.61,98822,322159.72,3.26
2026,2026-08-31,Yavatmal,Maize,Kharif,5.0,24.12,98822,322159.72,3.26
2026,2026-09-01,Yavatmal,Maize,Kharif,7.7,24.28,98822,322159.72,3.26
2026,2026-09-02,Yavatmal,Maize,Kharif,8.7,25.86,98822,322159.72,3.26
2026,2026-09-03,Yavatmal,Maize,Kharif,9.2,27.27,98822,322159.72,3.26
2026,2026-08-19,Yavatmal,Soybean,Kharif,0.0,26.51,171726,206071.2,1.2
2026,2026-08-20,Yavatmal,Soybean,Kharif,14.8,25.85,171726,206071.2,1.2
2026,2026-08-21,Yavatmal,Soybean,Kharif,29.2,27.75,171726,206071.2,1.2
2026,2026-08-22,Yavatmal,Soybean,Kharif,46.7,25.23,171726,206071.2,1.2
2026,2026-08-23,Yavatmal,Soybean,Kharif,30.0,27.44,171726,206071.2,1.2
2026,2026-08-24,Yavatmal,Soybean,Kharif,17.0,24.82,171726,206071.2,1.2
2026,2026-08-25,Yavatmal,Soybean,Kharif,10.6,24.68,171726,206071.2,1.2
2026,2026-08-26,Yavatmal,Soybean,Kharif,26.4,23.86,171726,206071.2,1.2
2026,2026-08-27,Yavatmal,Soybean,Kharif,44.8,24.27,171726,206071.2,1.2
2026,2026-08-28,Yavatmal,Soybean,Kharif,10.8,23.8,171726,206071.2,1.2
2026,2026-08-29,Yavatmal,Soybean,Kharif,23.3,26.28,171726,206071.2,1.2
2026,2026-08-30,Yavatmal,Soybean,Kharif,3.2,27.61,171726,206071.2,1.2
2026,2026-08-31,Yavatmal,Soybean,Kharif,1.0,24.12,171726,206071.2,1.2
2026,2026-09-01,Yavatmal,Soybean,Kharif,14.5,24.28,171726,206071.2,1.2
2026,2026-09-02,Yavatmal,Soybean,Kharif,20.4,25.86,171726,206071.2,1.2
2026,2026-09-03,Yavatmal,Soybean,Kharif,21.9,27.27,171726,206071.2,1.2
2026,2026-08-19,Yavatmal,Cotton,Kharif,24.0,26.51,213982,96291.9,0.45
2026,2026-08-20,Yavatmal,Cotton,Kharif,13.0,25.85,213982,96291.9,0.45
2026,2026-08-21,Yavatmal,Cotton,Kharif,9.9,27.75,213982,96291.9,0.45
2026,2026-08-22,Yavatmal,Cotton,Kharif,11.8,25.23,213982,96291.9,0.45
2026,2026-08-23,Yavatmal,Cotton,Kharif,27.1,27.44,213982,96291.9,0.45
2026,2026-08-24,Yavatmal,Cotton,Kharif,44.6,24.82,213982,96291.9,0.45
2026,2026-08-25,Yavatmal,Cotton,Kharif,25.5,24.68,213982,96291.9,0.45
2026,2026-08-26,Yavatmal,Cotton,Kharif,11.5,23.86,213982,96291.9,0.45
2026,2026-08-27,Yavatmal,Cotton,Kharif,23.7,24.27,213982,96291.9,0.45
2026,2026-08-28,Yavatmal,Cotton,Kharif,11.6,23.8,213982,96291.9,0.45
2026,2026-08-29,Yavatmal,Cotton,Kharif,37.7,26.28,213982,96291.9,0.45
2026,2026-08-30,Yavatmal,Cotton,Kharif,30.0,27.61,213982,96291.9,0.45
2026,2026-08-31,Yavatmal,Cotton,Kharif,13.9,24.12,213982,96291.9,0.45
2026,2026-09-01,Yavatmal,Cotton,Kharif,16.5,24.28,213982,96291.9,0.45
2026,2026-09-02,Yavatmal,Cotton,Kharif,30.3,25.86,213982,96291.9,0.45
2026,2026-09-03,Yavatmal,Cotton,Kharif,0.2,27.27,213982,96291.9,0.45
2026,2026-08-19,Yavatmal,Sugarcane,Kharif,39.2,26.51,60438,5059869.36,83.72
2026,2026-08-20,Yavatmal,Sugarcane,Kharif,9.5,25.85,60438,5059869.36,83.72
2026,2026-08-21,Yavatmal,Sugarcane,Kharif,1.6,27.75,60438,5059869.36,83.72
2026,2026-08-22,Yavatmal,Sugarcane,Kharif,57.6,25.23,60438,5059869.36,83.72
2026,2026-08-23,Yavatmal,Sugarcane,Kharif,21.7,27.44,60438,5059869.36,83.72
2026,2026-08-24,Yavatmal,Sugarcane,Kharif,0.3,24.82,60438,5059869.36,83.72
2026,2026-08-25,Yavatmal,Sugarcane,Kharif,1.1,24.68,60438,5059869.36,83.72
2026,2026-08-26,Yavatmal,Sugarcane,Kharif,16.6,23.86,60438,5059869.36,83.72
2026,2026-08-27,Yavatmal,Sugarcane,Kharif,18.8,24.27,60438,5059869.36,83.72
2026,2026-08-28,Yavatmal,Sugarcane,Kharif,5.3,23.8,60438,5059869.36,83.72
2026,2026-08-29,Yavatmal,Sugarcane,Kharif,13.7,26.28,60438,5059869.36,83.72
2026,2026-08-30,Yavatmal,Sugarcane,Kharif,45.9,27.61,60438,5059869.36,83.72
2026,2026-08-31,Yavatmal,Sugarcane,Kharif,43.6,24.12,60438,5059869.36,83.72
2026,2026-09-01,Yavatmal,Sugarcane,Kharif,0.0,24.28,60438,5059869.36,83.72
2026,2026-09-02,Yavatmal,Sugarcane,Kharif,45.1,25.86,60438,5059869.36,83.72
2026,2026-09-03,Yavatmal,Sugarcane,Kharif,0.6,27.27,60438,5059869.36,83.72
